sequence, count
the meanest thing i can think, 1
according to the legend we have, 1
i have a perfect treasure for, 1
yeah more space than we knows, 1
're gone back into the realm, 1
found celebrating will be banished along, 1
in the crowns and then their, 1
crowns as we guard the magic, 1
most famous gizmonks in the world, 1
well what you 've done is, 1
's that 's not it either, 1
i guess i really am a, 1
thought it would be better to, 1
a safe place to live either, 1
important things to worry about than, 1
in dream valley and play games, 1
inhabitant of ponyland in the dungeons, 1
we 're here to help you, 1
we 'll get a new claw, 1
's hard to believe there 's, 1
he probably brought his bad luck, 1
come too far to retreat now, 1
like that sub-etheric discombobulator you have, 1
now i 'm sure of it, 1
since my scullery maid usurped the, 1
have some really awesome techno-stuff in, 1
n't you wan na test out, 1
've got to find out what, 1
to give these wretched ponies a, 1
a wind so cold that soon, 1
got ta do is find the, 1
my my what have we here, 1
fly fast enough or high enough, 1
erebus made me take my act, 1
continue being my right hand bee, 1
gon na be so proud of, 1
's around here somewhere i just, 1
if the honey melts enough we, 1
'll reconnoiter and ascertain what 's, 1
you ca n't wink in or, 1
if you want to stay up, 1
're finished we could play a, 1
zat of your true rightful prince, 1
make your air bubbles fizzy so, 1
must prepare a plan for obtaining, 1
hush now baby lickety-split it wo, 1
there 's only two of us, 1
knew they 'd escape some way, 1
give up then erebus came along, 1
keep and trade junk and riddles, 1
some nerve -you 're so rude, 1
i 'm trying but nothing rings, 1
princess tiffany one of the keepers, 1
still find a good deed for, 1
our claws of this whole rotten, 1
years to build the old bell, 1
moved so many times in the, 1
and all we had was vanilla, 1
happens if a ghost gets wet, 1
and now it 's all ours, 1
see mimic one of the ponies, 1
n't exactly what i had in, 1
squirk i 'll never see my, 1
do n't get the sunstone back, 1
just could n't face the other, 1
i 'm going to the costume, 1
you know i 'm the only, 1
glass how will i be able, 1
your powers on it to get, 1
rest of the flutter ponies and, 1
other side of the big lake, 1
everything 's going to be fine, 1
your friends can not protect you, 1
the ghost gets hungry sees the, 1
'm going to go after him, 1
for the purple mountains you ca, 1
's counting on me to be, 1
can have gingerbread cookies and milk, 1
grayvale and my mother to the, 1
that he give everyone their shadows, 1
push that old witch in the, 1
no no no no no you, 1
but you know that 's true, 1
out of the dirt and get, 1
it is refreshing to find one, 1
of you do everything like you, 1
anyone to think that that that, 1
do all this work without any, 1
and my friends are--so what are, 1
nerve -you 're so rude i, 1
to be some way to get, 1
not really good at dark places, 1
is a direct descendent of that, 1
than a sense of accomplishment to, 1
n't think it 's a good, 1
ever going to find that rainbow, 1
you 've done for him too, 1
they could n't have gone far, 1
the most famous lovers in history, 1
no we 'll wait till the, 1
good as new do n't ya, 1
have any idea how we get, 1
'd want to live where it, 1
yearned for one as fair as, 1
go before i pull you under, 1
my little friends but you ca, 1
separated from my parents a while, 1
once you taste the good life, 1
do n't give this to squirk, 1
're back to where we started, 1
n't working right anywhere in ponyland, 1
the sky it was a gift, 1
've got a surprise for you, 1
do you have any idea what, 1
certain that they 're in trouble, 1
to force me to cooperate with, 1
that garth can awaken ariel with, 1
not such a safe place to, 1
north star honey you gon na, 1
i have just got to sit, 1
and closer and closer " boom, 1
get the hang of it north, 1
he uses to make me do, 1
and i wo n't let you, 1
should know that the sunstone is, 1
bubbles that are big and strong, 1
on the 50 the 40 the, 1
party and follow their trail while, 1
not ready to fall in love, 1
said the flutter ponies are coming, 1
wands in the crowns and then, 1
'm off to slay a dragon, 1
now that you 've graduated she, 1
a princess pony has to have--a, 1
we do n't miss the celebration, 1
're my son i love you, 1
to get that sunstone out of, 1
if we approach from different sides, 1
will become dark dank and dreary, 1
paradise did n't say not to, 1
the pennas living in the vicinity, 1
for your bravery we knight you, 1
course if you stop cooperating you, 1
hey mr. bull bet you ca, 1
of course the nursery of paradise, 1
that 's the horseshoe but what, 1
all this trouble 'cause only babies, 1
tumbleweeds tumbleweeds yeah yeah great idea, 1
's more important things to worry, 1
little girls flutter valley will be, 1
estate and i just could n't, 1
a time there was a princess, 1
even have this can as a, 1
'm just not cut out for, 1
down there and grab them that, 1
'll ever be able to rescue, 1
you hold this side and you, 1
star brings megan she 'll help, 1
her she 'll always be in, 1
here forever unless megan and the, 1
okay if you uh if you, 1
this so only the man who, 1
the keepers of the magic wands, 1
ta lot of nerve showin' your, 1
have n't done any damage but, 1
wish we could have some apples, 1
you 're gon na throw things, 1
well if you keep the sunstone, 1
just have to find water for, 1
up the briar ring to keep, 1
with this image of a bunch, 1
're so afraid of that they, 1
we have knight shade to thank, 1
way to find out is to, 1
none of my magic seems to, 1
break into the city and rescue, 1
help to get past our nasty, 1
given up a long time ago, 1
now i 've got ta get, 1
looked it 's my turn now, 1
so they wo n't play eh, 1
would 've become a disaster area, 1
the bravest knight of all time, 1
megan what do you think has, 1
know jumping up and down on, 1
not if we do n't get, 1
know it 's not my place, 1
do n't worry plenty of time, 1
would n't we reach this floating, 1
would just get her hooves up, 1
the years the water mysteriously sank, 1
got to get the shadow satchel, 1
to the right and you 're, 1
come home to furbobia with us, 1
'd you like to meet him, 1
why do n't you pick on, 1
raptorians abducted lickety split heart throb, 1
's what gives him his power, 1
in the last year we do, 1
like a good idea at that, 1
but we uh we 've come, 1
not since i looked in the, 1
trying to find niblick the troll, 1
well my problem is that my, 1
all is the most important treasure, 1
out of here by cracky i, 1
megan she has a favor to, 1
shut off the witch weed machine, 1
i do n't want to do, 1
it much farther to this castle, 1
i wish to congratulate my friend, 1
you make cracks about my weight, 1
you could n't know the water, 1
have n't seen anybody so far, 1
you 'll never get away with, 1
and the salamander uh a water, 1
any idea what a dungeon can, 1
when was the last time anyone, 1
that 's why it has n't, 1
what you 've done you hooligan, 1
i ca n't believe how happy, 1
you another place to sleep tonight, 1
you see baby ribbon you can, 1
help her now is the horseshoes, 1
be on your way now to, 1
is a a very smart stick, 1
it was for such a good, 1
of the law are trapped where, 1
and flowers and spreads beauty and, 1
from the sky it was a, 1
and i 'll stand at the, 1
you do n't want your mother, 1
we are hardly in a position, 1
we better think of something quick, 1
dark right now but believe me, 1
him would only get in our, 1
you 're gon na miss dinah, 1
do n't suhelp you could well, 1
na have to go back to, 1
but i was n't very good, 1
oh do n't be so dreary, 1
it does n't seem quite normal, 1
not he just got me mad, 1
help being the monster anymore than, 1
the time is right you 'll, 1
oh how i miss the ponies, 1
lickety-split we 're out of ice, 1
them all a welcome they 'll, 1
has a corrosive effect if you, 1
there are autumn chores to do, 1
'll know that we 're your, 1
throb and i will explore it, 1
capture all those ponies just so, 1
know what happened to your chest, 1
i say you must let us, 1
ribbon whistler lofty lickety-split danny and, 1
if we can bring the wands, 1
i ask and no harm will, 1
it 's better than just waiting, 1
he did n't want the pennas, 1
please let him go he did, 1
whatta we want him around for, 1
something of consequence by interrogating him, 1
but what 's to become of, 1
have your brother and the pony, 1
the ability to appreciate the beauty, 1
get the baby seaponies to water, 1
've never tried to make such, 1
so that garth can awaken ariel, 1
it would expand and make the, 1
but there 's not enough time, 1
the magic in ponyland is turning, 1
there 's got ta be a, 1
have any musical talents yourselves do, 1
if you would give us a, 1
i say we break it down, 1
who cares what the sun was, 1
flutter valley will become dark dank, 1
to niblick only he can reverse, 1
storm clear up that fast before, 1
but i do n't think we, 1
side and you hold this side, 1
got ta give me your crown, 1
came here from a land far, 1
just need a good night 's, 1
whistler uh we 're sorry we, 1
you send it close enough perhaps, 1
n't this a great spot for, 1
did n't know this was a, 1
i need i will not fail, 1
execute plan a. that was the, 1
hope you 're satisfied opening that, 1
were n't around when the feelings, 1
second i do n't get it, 1
then erebus made me take my, 1
i 'm stuck and the only, 1
the w-winter and it 's s-still, 1
trust me trust megan and the, 1
we 've all grown up quite, 1
for a replacement for sir huguenot, 1
this is the throne room gnash, 1
come with me and the bushwoolies, 1
has been for about ten thou, 1
want the horseshoe to save your, 1
so far--everything but the last riddle, 1
to carry three heavy stone statues, 1
i woke you from the spell, 1
am king now and what i, 1
of the volcano of gloom into, 1
the world and even if i, 1
all is not good enough bray, 1
did n't tell you the rules, 1
us alone bumble you can come, 1
ball in play is a simple, 1
keeper of the gate to the, 1
here or is it just me, 1
mad at me for messing things, 1
did he used the power of, 1
a wizard and promised to make, 1
the trick without backfiring on us, 1
make it it 's a long, 1
we found in that walled-up room, 1
cracker take them to the horseshoe, 1
try imagining what it would be, 1
i do n't help him he, 1
and i ca n't wink through, 1
never a good thing for me, 1
you i was not to be, 1
we 'll have to use one, 1
useless but i 'm a deserter, 1
did n't capture all those ponies, 1
has something to do with grogar, 1
you mean the flashstone will do, 1
i hope your d-d-dad knows why, 1
are you sure that 's right, 1
oh yes oh yes here it, 1
have the perfect place for you, 1
the magic horseshoe you wear lets, 1
we ai n't gon na share, 1
we 've been running for days, 1
use it any time i needed, 1
your true love and what you, 1
think i 'm going to stop, 1
but-but this is no way to, 1
i uh was thinking that when, 1
do n't know what we should, 1
gon na be okay until that, 1
're gon na be the most, 1
anything with the stone in it, 1
let 's get back to ponyland, 1
but you better come up with, 1
look how many different kinds of, 1
is they used to be such, 1
's magnifier and get him to, 1
i guess we ca n't say, 1
come out of there now i, 1
on the hooves of this special, 1
been waiting for this chance sting, 1
peddler and prey he knows how, 1
search parties and try to find, 1
we 've been waiting for you, 1
and that he needs us to, 1
friend woebegone and you as well, 1
have a little fun have some, 1
what i tell you to do, 1
mirrored world not take on an, 1
ca n't believe flowers could be, 1
whenever grogar used his magic the, 1
so proud of each and every, 1
wants to be turned to stone, 1
with the magic wands once we, 1
all different kinds of dragons too, 1
from devouring their land can we, 1
everything and i ca n't wink, 1
a perfectly good ice cream cone, 1
a few more minutes of sunlight, 1
to believe there 's a flower, 1
you stand with the very one, 1
expect more where that came from, 1
dangerous be behind such a lovely, 1
my chariot does not roll the, 1
welcome we 've been waiting for, 1
i could wink through this thing, 1
home well it 's high time, 1
shady this is n't like you, 1
my greatest creation the piece of, 1
rest of you stay here in, 1
see if we find any ghost, 1
it 's all sting 's fault, 1
on molly we 've got ta, 1
with one flick of my magic, 1
because they left the land of, 1
of light back where you belong, 1
hey what 's the big idea, 1
wands once we have them mr., 1
but i still ca n't believe, 1
mean you 're all so good, 1
what i needed to repair my, 1
that is we--well we spent them, 1
this house looks like it 'll, 1
you just need a good night, 1
ride all over your rails at, 1
you 're trying to say niblick, 1
let the celebration begin and it, 1
there 's too much honey on, 1
i 've found the sea shells, 1
know we 'll probably never let, 1
know if i did the right, 1
you 're giving me orders now, 1
does n't look very happy to, 1
to seein' them little fillies when, 1
n't go another step without water, 1
about to receive some company eh, 1
and it looked like something was, 1
spare the rainbow will you be, 1
means i 'm the only unicorn, 1
and just where did you think, 1
my bad luck was working overtime, 1
along to do the shadow stealing, 1
any of you noticed how could, 1
so i have an idea pointer, 1
you mean they might be in, 1
the shoes still flows in her, 1
of time to think of it, 1
yeah what 's tag what 's, 1
wizard who cast a spell that, 1
you 're getting to be big, 1
never make it in time now, 1
and it 's got to be, 1
what they 're so happy about, 1
with the tear that melted the, 1
you see shady your bravery quick, 1
i 'm not the only one, 1
i do n't wan na play, 1
you 're not hurt are you, 1
well it does sound like a, 1
around here somewhere i just saw, 1
of that their magic is weakening, 1
clean what 's underneath and--what 's, 1
the castle can pull away from, 1
then let me shake both your, 1
what 's underneath and--what 's happening, 1
out of here huh can we, 1
good deed to become a knight, 1
yeah but you sat there last, 1
wanted was for bumble to like, 1
powers like gusty and galaxy and, 1
's having more trouble than usual, 1
bring me some more witch weed, 1
but if we had the sunstone, 1
to prove you 're not a, 1
children could be happening to the, 1
she-she 's never done us any, 1
of nerve coming back here knight, 1
but there really was a ghost, 1
the things you can do that, 1
this have to do with us, 1
we 'll do whatever you want, 1
but my grandfather brave and tough, 1
am not he just got me, 1
were only trying to teach her, 1
i need more and i need, 1
no problem we 'll just get, 1
i say it 's a lovely, 1
worth the loss of my son, 1
even with those flutter ponies if, 1
everyone by reading their minds why, 1
's high time we went back, 1
maybe i 'll come back to, 1
in play is a simple matter, 1
magic star have you seen the, 1
a long way back to paradise, 1
is obvious that the metaphysical power, 1
he was a wizard and promised, 1
be you know a good ruler, 1
you must never say " never, 1
run my little friends but you, 1
're gon na have to bed, 1
s'il vous plait if you please, 1
we 're helping a would-be dragonslayer, 1
and thank you for all you, 1
here any longer paradise estate will, 1
'll always be in your heart, 1
it my pretties not even when, 1
surf rider and water lily have, 1
we will reach ponyland very soon, 1
i 'm always the bad guy, 1
ponies look a little bored to, 1
glad i could be of assistance, 1
world will be filled with my, 1
's already captured to the realm, 1
was warm a second ago what, 1
he 's doing no such thing, 1
and when it strikes we shall, 1
you blow them on the troggles, 1
n't hold me so tight you, 1
take you so you can thaw, 1
that was n't exactly what i, 1
all of your little friends back, 1
but please hurry so we can, 1
got the big cheesies hurr hurr, 1
saying there may be other beings, 1
well it wo n't be warm, 1
still ca n't believe grogar is, 1
ponies get the sunstone and then, 1
how 's your ancient feathered friend, 1
use it once in a while, 1
involved is just too strong for, 1
the hypothesis that a strange enclave, 1
the hang of it north star, 1
oh what are you gon na, 1
actually catrina that 's not exactly, 1
sorry i ca n't accompany you, 1
but what 's ice cream without, 1
tried to tell you paradise estate, 1
the rocky ripple guy gon na, 1
and what are they doing here, 1
for your family to go to, 1
just like a willow in the, 1
that walking bad luck charm is, 1
you 'll see us all sooner, 1
that anyone not found celebrating will, 1
the only one that has really, 1
to look at when we 're, 1
fool you 're out of your, 1
updrafts from the lava may make, 1
like mama and we have so, 1
here 's another fine mess we, 1
sense that there 's more to, 1
'm not such a bad guy, 1
now according to this the coins, 1
we 've been walking for hours, 1
in a few moments we 'll, 1
like a 200-foot sugar cone filled, 1
tell the troggles that anyone not, 1
plum sorry he messed with our, 1
i do n't even remember where, 1
scare us all out of the, 1
probably all different kinds of dragons, 1
in a matter of seconds it, 1
i never thought i 'd hear, 1
it looks much better since they, 1
palace and crash their dumb ol', 1
got to go talk to them, 1
'll we ever find our babies, 1
know the water would dry up, 1
why should we help you when, 1
looks like the moochick 's magic, 1
sorry baby lickety-split we 're out, 1
n't want your mother to suffer, 1
rays that will make bumbleland drip, 1
it would mean that i 'd, 1
our beautiful trees are barren and, 1
i can get you shorter hours, 1
you see anything unusual going on, 1
magic wand i can snuff you, 1
i 've become the most powerful, 1
that will make bumbleland drip with, 1
just like you did n't push, 1
christ 's sake girl just quit, 1
star paradise and north star you, 1
waiting a lifetime for this sting, 1
from lavan and his demons now, 1
they 'll share everything they have, 1
third foot when they grow very, 1
and so the giant chased after, 1
we should prepare a proper welcome, 1
save us somehow i just know, 1
never did decide who should be, 1
i always will be baby cuddles, 1
's like to have someone gnawin', 1
and i 'm so glad you, 1
you what we 'll search the, 1
he threatened to steal my shadow, 1
be small but when magnified by, 1
i thought he was my friend, 1
can start picking the cherries for, 1
have ze nice pet like what, 1
i guess y'all were right dinah, 1
was for eating not playing in, 1
ponies and i will lead the, 1
do know how to ride i, 1
baby lofty go get checkers okay, 1
springs and rapids in ponyland strong, 1
power of the goblin 's horseshoe, 1
as i became famous more fans, 1
castle without any trouble if it, 1
place to ask but what are, 1
but i think we 'll have, 1
lost their shadows and we want, 1
its ruler grogar tried to conquer, 1
yeah yeah yeah that way that, 1
did n't want to sleep here, 1
it 's too bad we ca, 1
to stop those sentries or we, 1
care what i do to her, 1
scorpan when he took over my, 1
more than all the magic coins, 1
the ponies in my crystal orb, 1
i do n't think it 's, 1
that-it 's a closely guarded secret, 1
need some nails and a new, 1
a good look at your duchess, 1
i do n't wan na scare, 1
's no point in talking to, 1
we 've got to find bray, 1
do you still want to turn, 1
to continue being my right hand, 1
a way out of this place, 1
bet everybody thinks i 'm useless, 1
are unworthy of living in such, 1
up to your eyeballs in butterscotch, 1
it 's hard to be a, 1
wear lets them read each others, 1
horseshoe but what can we do, 1
now you 'll learn some manners, 1
out whether we want to or, 1
maemoiselles you are all under arrest, 1
able to tunnel through the floor, 1
n't know for certain that they, 1
did you ever think that maybe, 1
we 're gon na make you, 1
n't help you if we do, 1
our touch anymore than we can, 1
've got to stop them hydia, 1
how much longer till flutter valley, 1
the only guy who can do, 1
holding grandfather ruff hostage to force, 1
oh no no no never heard, 1
it 's because they smell bad, 1
trying to help my friend thaw, 1
made them my protectors all these, 1
back flutter ponies and you 're, 1
this one 's bigger than most, 1
i promise we 'll bring you, 1
this meteorological debacle is quite anomalous, 1
mm it 's too bad we, 1
to understand why all the little, 1
valley used to be my home, 1
up out of the dirt and, 1
a place filled with the best, 1
what 's wrong with bein' a, 1
the sheriff can circle through the, 1
i 'm cured of my bad, 1
started when i was just a, 1
'm gon na let ya live, 1
and you can expect more where, 1
to get any bubble in them, 1
the moon 's made of green, 1
wo n't let anything bad happen, 1
long long time ago the most, 1
and this place sure could use, 1
a little fun have some excitement, 1
coming closer and closer and closer, 1
-you 're so rude i do, 1
'm afraid it 's not much, 1
find a way to dry up, 1
me a good deed is a, 1
dear this cloak is practically worthless, 1
you got ta do better than, 1
well if it a ghost it, 1
things we were good at we, 1
will keep this last one in, 1
oh oh all these wonderful mirrors, 1
unfortunately you 're not nearly as, 1
live here including my kin the, 1
best toys and games in the, 1
very hard maybe we can blow, 1
to have lost control of mine, 1
hair not make a most delightful, 1
see if we can find her, 1
breathing powers get stronger as you, 1
doh for christ 's sake girl, 1
you 've done is n't so, 1
gave you the ancient recipe for, 1
filled with colorful flowers and green, 1
'll pick all the coins up, 1
for the beautiful golden rose in, 1
i 'll be down here waiting, 1
real big and strong because of, 1
n't throw us into a lava, 1
here any time for the flowers, 1
being a dragon means being a, 1
all you need is your imagination, 1
n't suppose we 'll ever meet, 1
just the other day i wanted, 1
happen when the heartstone is removed, 1
keep the sunstone we wo n't, 1
is the place where we saw, 1
my name is zeb what might, 1
find your way back to that, 1
you wan na test out the, 1
a huge ruby in the crater, 1
i thought you might need me, 1
little dust would n't have much, 1
without new magic i wo n't, 1
ariel that made her father cast, 1
half note sing better than baby, 1
i 'm gon na give that, 1
if it were n't for those, 1
well do n't just stand there, 1
to paradise estate and i 'll, 1
us from every place we live, 1
must be a simple explanation for, 1
you ever seen anything so glamorous, 1
that the best you can do, 1
a job to do morning glory, 1
to what we 're looking for, 1
it 's you those creatures were, 1
's all i 'm gon na, 1
see a lot of things till, 1
not only that but wishing on, 1
and galaxy and i ca n't, 1
i do n't know what happened, 1
your rails at the finish line, 1
this place is in worse shape, 1
too smart if you ask me, 1
it is mixville ice cream works, 1
it 's so nice to have, 1
shell gives out maybe we can, 1
you go get the book then, 1
it 's always warm and beautiful, 1
i 've done all that i, 1
just where did you think you, 1
you two keep looking from the, 1
release the magic in the wands, 1
and i think they 're trying, 1
light is the only thing that, 1
of every part of one 's, 1
well no time like the present, 1
in ponyland where you 'll be, 1
got a whole lot of friends, 1
oh let 's see where did, 1
a minute megan i 'm coming, 1
the piece of paper with the, 1
before the castle can pull away, 1
ponies and go down the hole, 1
we 're back to where we, 1
i speak to you a moment, 1
rest of the troggles enjoy living, 1
was a strange girl in our, 1
still hold to the hypothesis that, 1
getting a bad feeling about this, 1
you 've got to believe us, 1
might cancel out the telepathic power, 1
she is been nice to you, 1
your need for paint before you, 1
'm so proud of each and, 1
even know what they are yet, 1
wan na help me build a, 1
to make that stuff in the, 1
i can do without the other, 1
i 've got you now woebegone, 1
it for my prize roses but, 1
by midnight i do not have, 1
you 're not going to find, 1
i 'll take you to meet, 1
any way to turn you over, 1
get ready to abandon dream valley, 1
sorry but i think you should, 1
paradise estate the little ponies will, 1
in your closet when you were, 1
like it grow a pair of, 1
do we do with the magic, 1
do now is get out of, 1
strikes we shall all be banished, 1
heart throb and i will explore, 1
the alarm clock out the window, 1
tell the girl with the locket, 1
it 's dangerous to be in, 1
they all have come to ponyland, 1
witch right in her own potion, 1
the bell might be the source, 1
you have learnt a great lesson, 1
i 'm not such a bad, 1
in bumbleland to keep flutter valley, 1
a small dust storm and i, 1
before we find you another treasure, 1
gone on a trip or something, 1
's ruin the flutter ponies ', 1
the lava demons our hereditary enemies, 1
no you ca n't do this, 1
to see him defeated as badly, 1
no the desertification is proceeding at, 1
your cerulean blue your robin 's, 1
n't know this was a party, 1
had to destroy the estate to, 1
going to be in shape for, 1
whistler now we finish the job, 1
way there was a strange girl, 1
were in some kind of trance, 1
in the meantime we can all, 1
you were right too morning glory, 1
let 's not waste any more, 1
never seen anything like them before, 1
all i want is a perfect, 1
i forgot just how good it, 1
that must be the thing we, 1
a child unless the child surrenders, 1
of you wait for us here, 1
yes master knight shade has done, 1
concert he promoted in bright valley, 1
would be a fearful place for, 1
up to us to make sure, 1
'll be there as soon as, 1
is no need to keep me, 1
oh maybe this was n't such, 1
come in come on come on, 1
yes this book is the very, 1
do get confused once in a, 1
fly but i was n't very, 1
father was a wizard who cast, 1
practicality the thermal updrafts from the, 1
for doing what you did back, 1
mama and we have so much, 1
'll have the neatest gadget of, 1
've got ta find that peddler, 1
now what are you folks doing, 1
just ten more reps that 's, 1
oh i 'll think of something, 1
do n't break it molly you, 1
to be in rich fertile soil, 1
wand i can snuff you out, 1
play this when the big brothers, 1
will be anything but a paradise, 1
but we need everyone 's help, 1
have unforeseen and hazardous side effects, 1
've got to get inside the, 1
need a knight who wo n't, 1
'm trying to help my friend, 1
gnome-like creatures called dell dwellers who, 1
love enough to brave the dangers, 1
miss him too do n't you, 1
oh boy are we glad to, 1
a keeper of the magic wands, 1
's gon na get even more, 1
who cast a spell that put, 1
shoo-bee-doo shoop-shoop-bee-doo it 's so nice, 1
you know where we can find, 1
how long are we going to, 1
robin 's egg blue your royal, 1
come on let 's put one, 1
much as i hate to say, 1
other creatures came to live here, 1
feelings could remain calm at a, 1
no uh a dragon with gooseflesh, 1
's all those flowers and sweetness, 1
just wished for a perfect day--do, 1
what you gon na do with, 1
why ca n't the three of, 1
to be turned to stone first, 1
and i always will be baby, 1
with colorful flowers and green trees, 1
'll destroy him with chopped nuts, 1
did n't see a lot of, 1
world we have to be careful, 1
will consume paradise estate in a, 1
there to keep the princess a, 1
well he 's long gone now, 1
it wo n't be long before, 1
to find the good in people, 1
what i 'm gon na do, 1
i can move my wings again, 1
're gon na make you pay, 1
need our help to get past, 1
fake magic cloak and exchange it, 1
quitting but we want everyone 's, 1
i needed a guard to protect, 1
exactly what i had in mind, 1
if you all went back through, 1
the nursery of paradise estate did, 1
the next meal might come if, 1
n't let the stonebacks get me, 1
of better use to you than, 1
it ai n't a touchdown till, 1
right through here right in this, 1
i want you all to meet, 1
do you know where we can, 1
done i refused to work for, 1
charms of luck that may will, 1
for the costume ball tonight you, 1
free us we will take the, 1
to get a few drops on, 1
'm gon na turn her to, 1
that might be hanging over me, 1
'm the prince philippe de branforr, 1
n't trying to hurt your dragon, 1
stop them because they 'll make, 1
it 's better to just turn, 1
to do but play all day, 1
dump me but got dumped herself, 1
a lovely climate will be frozen, 1
i 'll get back to them, 1
to chase a bird that big, 1
stay here in case they manage, 1
na dump her in her own, 1
better to just turn the other, 1
go back in there and show, 1
i ca n't see a thing, 1
visit the new kingdom of the, 1
does n't explain what happened to, 1
home 'till catrina made us her, 1
to ruin the flutter ponies ', 1
always be remembered as the flutter, 1
go before the castle can pull, 1
chased he went boom boom boom, 1
uh was thinking that when you, 1
to know the prevailing wind speed, 1
long as the frazzits remain in, 1
get it ooh- ooh no no, 1
n't worry plenty of time to, 1
stop those sentries or we 'll, 1
'll have a better chance of, 1
last one in memory of the, 1
now let 's not jump to, 1
wo n't get away with it, 1
done something about the witches in, 1
to get the sunstone back before, 1
give that obnoxious rockwhatis a piece, 1
but it 's the best i, 1
one of them for your husband, 1
no no no you must n't, 1
for a second there i thought, 1
've got to go where he, 1
think that those pathetic creatures caused, 1
to receive some company eh zeb, 1
this sure ai n't like the, 1
that cloud so far away they, 1
been there it 's the home, 1
ponies go and i 'll apologize, 1
the bushwoolie who was lost in, 1
useless and they 're probably mad, 1
easy for you to say gusty, 1
says that when it 's rung, 1
and save the other flutter ponies, 1
of my mind for some time, 1
it 's a long way down, 1
my mind for some time now, 1
i guess you 'll be on, 1
n't think i 'm going to, 1
'll have to rely on galaxy, 1
i 'm now master of paradise, 1
myriad springs and rapids in ponyland, 1
and it gets louder the higher, 1
ponyland will never be the same, 1
's landing she 's not so, 1
declare friends may have to leave, 1
getting out of here right now, 1
c'm on ya all let 's, 1
n't fall in the water danny, 1
who tried to dump me but, 1
'm going for the double loop, 1
do n't want to lose her, 1
one thing tonight being upper class, 1
we have a proposition for you, 1
know what 's causing all these, 1
collapsed but no one was hurt, 1
n't you remember what happened the, 1
to go way to go north, 1
might like this material that the, 1
said he was a wizard and, 1
the legend says there are challenges, 1
so if there 's still time, 1
i 'm not half so good, 1
they 'll always be with ya, 1
that peddler and prey he knows, 1
them to the ponies ' rooms, 1
without some more sunlight the sunstone, 1
n't you think that 's enough, 1
but paradise--have n't you ever heard, 1
to honor you with this medal, 1
have to learn how to control, 1
your little friends back in ponyland, 1
sleeps kiss and awaken her will, 1
i 've spliced the tape together, 1
do n't make me do it, 1
but those crab things do n't, 1
the most fearsome creature ever known, 1
rockdog to protect the gem but, 1
ask a question like that at, 1
is a surprise i do n't, 1
now let 's get a look, 1
castle and swipe his rainbow of, 1
you wo n't be listening to, 1
come here any time for the, 1
no fever her tongue is n't, 1
you gon na do to draggle, 1
do n't remember why we 're, 1
my radiance my own extraordinary indescribable, 1
after all this time to find, 1
's just a bit too cold, 1
's because i 'm ruler and, 1
to let them go and give, 1
shadows being an outward sign of, 1
to congratulate my friend woebegone and, 1
it is just a story after, 1
too bad that i lost the, 1
n't really wan na hurt us, 1
one in memory of the bushwoolie, 1
's guarded by a series of, 1
closer and closer " boom boom, 1
what should i test it on, 1
someone who 's asked to see, 1
every part of one 's domain, 1
they would n't do anything bad, 1
and we 'll lead you to, 1
like this material that the boys, 1
might as well see what the, 1
good thing for me to have, 1
hope the others have better luck, 1
turn you all into glass and, 1
flutter valley will be wilted and, 1
oh i never get nothing to, 1
's never done us any harm, 1
it when you see it and, 1
could go with you because we, 1
in there and show that furniture, 1
the first team to return with, 1
find it we ask it to, 1
the estate and i just could, 1
the flutter ponies to defeat the, 1
the only one who 'd live, 1
powers on it to get us, 1
's not worth it any more, 1
n't for those creatures guarding it, 1
of course but what should i, 1
make it bubble it would expand, 1
a dungeon will look nice compared, 1
will i jump far like bow, 1
a storm clear up that fast, 1
you want to sing backup for, 1
we 'd better get this back, 1
she did n't mean to disobey, 1
believe your deeds both good and, 1
now what are we gon na, 1
now that she 's put down, 1
and as i became famous more, 1
stuff did n't really say that, 1
i seem to recall an ancient, 1
i mean honestly he really and, 1
shadow is just right for my, 1
i think we 've all grown, 1
to be a great flier baby, 1
have ze pets like mama and, 1
and we let him get away, 1
hello mimic how are you feeling, 1
hurry we ca n't hold it, 1
and it was through that golden, 1
making my greatest creation the piece, 1
you promise to undo the wishes, 1
'll see if i can find, 1
being upper class does n't make, 1
's no way we could stop, 1
n't happen again will it megan, 1
the only way we 'll ever, 1
yes yes that is more like, 1
's not natural this time of, 1
what bumble tells me to do, 1
we 'll find his elevated eminence, 1
is the lamp that lights our, 1
need the flutter ponies to defeat, 1
the great gizmonks gock and gluda, 1
i 'll take you to her, 1
still think i 'm going to, 1
we 'd need an army for, 1
come to think of it a, 1
i did drop my sweatband at, 1
actually do three in a row, 1
there are some bad things in, 1
's like when you see a, 1
yeah how can you ask a, 1
'll drown him in chocolate syrup, 1
we do and this is how, 1
this point the only thing that, 1
n't hurt to try it out, 1
told you i was not to, 1
from which our magic wands draw, 1
i 'll try it grandfather but, 1
to say it we 'll have, 1
we 'd love to visit the, 1
place is in worse shape than, 1
it behind us there was no, 1
we better find those coins and, 1
you 're satisfied opening that door, 1
's from the purple mountains then, 1
the sunstone and you right here, 1
and i 'll give you discount, 1
then we could do something about, 1
have ta worry why do n't, 1
we do n't know where they, 1
that 's very kind of you, 1
does it matter to you where, 1
