sequence, count
rainbow dash gets going so, 1
ready to sing for this, 1
actually i kinda wan na, 1
last she was face-to-face with, 1
let 's see you do, 1
done well by our fair, 1
've been possible without you, 1
the grass seeds again did, 1
's up for another slumber, 1
know why we had to, 1
we better harvest the rocks, 1
*you're* looking for my cutie, 1
of all is sure to, 1
cider i want and laugh, 1
you 're not a liar, 1
out the pattern snip by, 1
i 'm tellin' you rainbow, 1
cafe and just had to, 1
horn-wearing smoke-snoring **28;135;toolong totally all, 1
the wonderbolts ' trainer of, 1
mine 's just not as, 1
of me to try to, 1
you do n't break anything, 1
and have no doubt you, 1
i have to reschedule my, 1
have a long and winding, 1
to plan for next month, 1
never told you that story, 1
i reckon y'all are gon, 1
apart again somepony could get, 1
you 're nutty but hey, 1
in a row like this, 1
made it rain on you, 1
was in the right place, 1
the pony pokey feeling like, 1
bits but that 's my, 1
'll have the hay fries, 1
show me to these bobbing, 1
accomplish by the end of, 1
this very instant' this week, 1
first time was just as, 1
good day gentle uh fellow, 1
need you to gather supplies, 1
tropical jungle the wet heat, 1
want everypony looking at me, 1
this one represents " victory, 1
to never give up and, 1
to canterlot for the national, 1
name is iron will and, 1
we 've done our best, 1
you are such a little, 1
moldy hay and dipped in, 1
the elements of harmony again, 1
in the face of danger, 1
oh do n't feel bad, 1
one o'those " cocka-thingies ", 1
knew the book was good, 1
'm just thinking about shining, 1
him the last time we, 1
mean it 's not true, 1
pie i 'll never forget, 1
the water trying to funnel, 1
were gon na send money, 1
outside but they 're having, 1
i 'm so sorry i, 1
yeah at least you were, 1
being the last one in, 1
i guess you just bring, 1
's right it was joe, 1
're avoiding tornado duty and, 1
i get to stay here, 1
all alone 'cos big macintosh, 1
think that you 've taken, 1
chores big mac and i, 1
well guess we better get, 1
say unable to perform his, 1
you mean who did it, 1
'm sure the festivities will, 1
've never been late with, 1
you get that for me, 1
as usual i get your, 1
way but eventually they all, 1
wo n't let him have, 1
take one off your hoofs, 1
really is the best flyer, 1
that mare would do well, 1
is an out-of-control vehicle when, 1
i 'd understand if you, 1
really matters to me is, 1
to let the sunshine in, 1
of his chores big mac, 1
poured myself into learning everything, 1
laugh with me not at, 1
have lots of good friends, 1
guess but when i was, 1
and so each leader encountered, 1
i was the last pony, 1
all great friends too even, 1
they just need a little, 1
on their taste in stand-up, 1
ponies right here in ponyville, 1
oh but it is n't, 1
and now it 's time, 1
find some proof of nightmare, 1
the more those are starting, 1
you not happy that equestria, 1
buncha losers yes zat 's, 1
about canterlot naps and his, 1
do in this next contest, 1
do a piece on the, 1
could but it was too, 1
that 'll be a snap, 1
can keep eating ice cream, 1
with his fake coughing and, 1
your friendly neighborhood rainbow excuse, 1
my own business maybe you, 1
it the " dreamboat special, 1
the cake safely on the, 1
it means rainbow gets to, 1
come back now ya hear, 1
's also about accepting what, 1
know who found you or, 1
means more to me than, 1
a letter from the princess, 1
sometimes we all just need, 1
come on fluttershy we 've, 1
having a giant tree branch, 1
you sure you really understand, 1
're gon na get it, 1
back here in less than, 1
ooh you 're going to, 1
to break the windspeed record, 1
'd hate to be you, 1
the changelings it is up, 1
and i once wielded the, 1
for your ugh shmoopy-doopy uh, 1
help us defeat him with, 1
pokey and that 's what, 1
a hog-sized surprise when that, 1
oh i am so envious, 1
prices we undermine every other, 1
everyone would start paying attention, 1
the dictionary to describe rainbow, 1
now so take your little, 1
i just wanted to keep, 1
am not about to chip, 1
in fact she 's not, 1
for the shop but twilight, 1
two regal sisters who ruled, 1
could n't use my wings, 1
rotten apple core that 's, 1
won *and* we got our, 1
for this here award thingy, 1
fill this order without any, 1
goodness you 're here on, 1
that i have been imprisoned, 1
i feel like i have, 1
i just got ta fix, 1
n't just wait for this, 1
hero and that hero is, 1
think you can handle it, 1
a magical land of equestria, 1
trixie destined to be the, 1
oh i 'm so worried, 1
have but maybe apple bloom, 1
spy somepony eating a gingerbread, 1
one more day to figure, 1
intothistownandiwentgasp but i mean really, 1
ran into the poison joke, 1
crashed onto my balcony after, 1
will come to watch us, 1
citizens of ponyville y'see i, 1
are the jewels they use, 1
take a hike and leave, 1
bow out now before you, 1
up there and shut it, 1
to find a new place, 1
do n't want a new, 1
all right go on in, 1
is that all they 've, 1
in magic kindergarten back in, 1
but how are you going, 1
i did the only thing, 1
perfect for makin' our zap, 1
've never seen her in, 1
oh they were just admiring, 1
're still for cool scenery, 1
you 've got to come, 1
your actions will make my, 1
not gon na tell us, 1
i was hoping for something, 1
think you can beat that, 1
little leftish while staying rightly, 1
find a new line of, 1
house and it 's me, 1
" back where you began, 1
around it was quite easy, 1
the ability to perform lots, 1
who would n't wan na, 1
i wo n't let him, 1
apple bloom and i got, 1
oh you should have seen, 1
you 're not an athlete, 1
you made working on a, 1
from all this icky muck, 1
applejack says these things take, 1
promised we 'd be there, 1
just in time to assist, 1
it was none other than, 1
lead to a disaster and, 1
i could n't come home, 1
up for it and all, 1
to be ready for a, 1
this winter wrap up stuff, 1
for it is the best, 1
what in equestria is that, 1
like we finally agree on, 1
was doing when you came, 1
that 's just the start, 1
to see madame pinkie and, 1
about accepting each others ', 1
should just humor them for, 1
well i- i always put, 1
and happy most of the, 1
but it also takes brains, 1
two are perfect for one, 1
on girls we 're almost, 1
my latest hat creation when, 1
even though she 's more, 1
this hard work is making, 1
i got ta get all, 1
see you make a sonic, 1
show you this er thing, 1
take a bubble bath books, 1
it is exactly what you, 1
now what do you have, 1
oh good you 're okay, 1
little detail for a change, 1
and water do n't you, 1
sorta speedy not speedy pretty, 1
and of all the worst, 1
to be proud of your, 1
help out with your chores, 1
ribbons in all my life, 1
delicious delectable delightful de-lovely cake, 1
it 's kinda pretty once, 1
i promise never to keep, 1
we 've been over the, 1
hear three voices coming out, 1
is i mean she 's, 1
certainly needs proper nail care, 1
if you do n't back, 1
at my pa 's seed, 1
she used to fix the, 1
n't ask you to come, 1
on that toy this instant, 1
your donutopia ohh was too, 1
have to work together to, 1
stressed out because it 's, 1
might be able to convince, 1
o' steps in this process, 1
the spark that resides in, 1
so the rest of us, 1
you that i ca n't, 1
to hit the rodeo circuit, 1
your hooves a little bit, 1
yourself y'all here they come, 1
hear the tale of nightmare, 1
mine someone i thought i, 1
i 'm sure it was, 1
take some ribbon yes oh, 1
's been a joy getting, 1
red jays and green jays, 1
calling me " pony ", 1
old friend of rainbow dash, 1
why we could n't attend, 1
think she 's more interested, 1
almost all of us have, 1
so she put up a, 1
and by capturing the whole, 1
whole fighting for friendship thing, 1
snore-smoke and breathe fire but, 1
you see how nervous she, 1
that if i showed it, 1
shopping granny 'cause i 'd, 1
y'all so much for lettin', 1
oh and do n't worry, 1
gon na be stuck here, 1
that 's right my little, 1
but i must have been, 1
the talent show is just, 1
all you want but i, 1
know it 's beautiful is, 1
now i do n't want, 1
bring out the worst in, 1
ca-whatshername " we 'll probably, 1
's just cooking up an, 1
a pet and rarity remembered, 1
be ready for a long, 1
that 's not the way, 1
the most important ponies i, 1
prefer not to get my, 1
i was just a simple, 1
does that mean there wo, 1
done to make sure this, 1
my days at the junior, 1
roll does n't really match, 1
they designated me the lake, 1
time to tackle the next, 1
na sing it very loud, 1
is not a kooky old, 1
troubled times as now the, 1
any new moves in your, 1
we could n't be more, 1
'll rustle 'em up but, 1
bad feelin' about this feller, 1
only turned big mac and, 1
plans i have for your, 1
family that could miss cheerilee, 1
you go on to carousel, 1
'm going to read it, 1
i 've got ta finish, 1
me round it was a, 1
some apple-picking appleloosans to talk, 1
look it 's just for, 1
a dance would be nice, 1
'm just better heh heh, 1
best to help you fi--oh, 1
be the best of friends, 1
i shoulda listen to you, 1
a few minutes and you, 1
sounds like everypony has their, 1
about all creatures great and, 1
our pets were bothering you, 1
now a couple centimeters north, 1
dumplings apple crisps apple crumbles, 1
i 'm in the middle, 1
it was a team effort, 1
mix for a rooster and, 1
i are residents here in, 1
spike but i really wan, 1
he heard about your fashion, 1
before anypony even realizes she, 1
the most horrific trouble i, 1
should just stay here at, 1
it 's made it the, 1
before she decides to dye, 1
it then i do too, 1
have somepony go ahead of, 1
you would n't either i, 1
's not enough blessings to, 1
that owloysius will replace him, 1
been promoted to staff photographer, 1
fluttershy did n't know any, 1
if i 'm dreaming do, 1
eat an entire tub of, 1
not agile pretty agile could, 1
loving care or totally lost, 1
and he 's carrying something, 1
's getting heeeavy why do, 1
you gave it your best, 1
" " you should n't, 1
by the time we get, 1
of time i have to, 1
's important to remember that, 1
place filled with so many, 1
and pencils back exactly where, 1
wings going he 'll be, 1
others differences " " you, 1
liked it when you made, 1
n't you write to princess, 1
rainboom as the bride and, 1
made a difference in the, 1
hog-sized surprise when that last, 1
some of these delicious cupcakes, 1
ever done a rain cloud, 1
sleep the exciting day behind, 1
things come to those who, 1
we must fix that tooth, 1
were n't just hatched how, 1
we all owe our cutie, 1
you thought you saw the, 1
it a night and get, 1
being cool all you care, 1
may have vanquished an ursa, 1
letter from princess celestia informing, 1
i 'd never leave ponyville, 1
not good not good not, 1
your catchphrase and just hurry, 1
and they are without a, 1
to make more in an, 1
sound as if it 's, 1
turquoise any day of the, 1
accuse me of being a, 1
you to pieces if you, 1
bear but what are the, 1
far as i can tell, 1
happy i was to hear, 1
to enter into ze contest, 1
i will miss you my, 1
been assigned to your teams, 1
you got ta make me, 1
well as i 'm sure, 1
how you call a chicken, 1
the unicorns and the earth, 1
sure that this friend of, 1
victory as much as theirs, 1
with 10.0 wing power and, 1
gums possibly get access to, 1
happen at froggy bottom bog, 1
all you care about maybe, 1
and you 'll be fine, 1
rarity conducts herself with beauty, 1
in the ancient castle of, 1
sure it gets to press, 1
uh do n't you think, 1
no do n't thank me, 1
you could make it fluttershy, 1
i 've just come up, 1
princess mi amore cadenza princess, 1
's been cancelled do n't, 1
i think i have one, 1
in welcoming our beloved princess, 1
the same color as my, 1
energy and slowed her every, 1
graham cracker on the top, 1
to join the newspaper staff, 1
le grand is clearly in, 1
grown by the earth ponies, 1
i hope it 's as, 1
must be a million scrolls, 1
book would have helped me, 1
place my order right now, 1
you appreciated a good laugh, 1
you needed help identifying a, 1
more sorry than you are, 1
told you that 's what, 1
they accidentally skipped a scheduled, 1
to help me get philomena, 1
started on and-oh but rarity, 1
i did did n't i, 1
told you i 'm not, 1
that way when the rest, 1
spy an eight-foot candy cane, 1
think we can fix that, 1
thing royal about you is, 1
the only pony i ever, 1
as a fiddle mr. waddle, 1
for becoming rodeo champeen of, 1
stress of this gets the, 1
a terrible cloud of smoke, 1
yes we are all here, 1
y'know it really does n't, 1
so let 's prove it, 1
and you and all of, 1
have to do all the, 1
to show your faces around, 1
run the path every year, 1
since we 're up here, 1
with me not at me, 1
little gossip column and your, 1
fluttershy did you bring your, 1
but what do you *think*, 1
whoop it up with the, 1
to work it 's crucial, 1
right back in the swing, 1
who wants to play again, 1
with that rope in your, 1
if i win he 's, 1
i 'm so frustrated i, 1
now where is that little, 1
twilight i have eye patches, 1
not in town where everypony, 1
here somewhere you can have, 1
i have n't decided who, 1
you wan na pay nothing, 1
ponies back in the paleopony, 1
been looking forward to making, 1
he 's a minotaur and, 1
this year-you always say that, 1
but uh you know um, 1
us just because we were, 1
with all of my heart, 1
see who will be bringing, 1
make a good appearance even, 1
oh i thought i already-oh, 1
are you five up to, 1
so long i 've got, 1
mystery novels i know that, 1
power thus gauging your cumulative, 1
and heh heh heh i, 1
we just wanted to congratulate, 1
do better than last year, 1
decides to dye my coat, 1
like you who got her, 1
n't possibly disappoint the canterlot, 1
shaking down leaves many of, 1
but the rules have changed, 1
but you should refuse to, 1
little pony then they can, 1
i 've forgotten pinkie pie, 1
at the starting line and, 1
wish i had a sister, 1
sounds like the worst night, 1
a fresh batch of your, 1
a full day and no, 1
here you go angel bunny, 1
nopony was too happy about, 1
are going to make a, 1
you defeated an ursa major, 1
with the big fancy wedding, 1
drive a pony to petty, 1
alone against all odds to, 1
favorite night of the year, 1
baby kitty are n't you, 1
was so worried about you, 1
you simply must get into, 1
get back here right now, 1
i was in such a, 1
friends gom player is used, 1
come on twilight you really, 1
certainly hope all of this, 1
that you needed to make, 1
gon na happen ahead of, 1
raargh i 'm so bored, 1
you can handle it bow, 1
to the shape of an, 1
this was so much fun, 1
there 's a little less, 1
have to give an honest, 1
the two of us we, 1
the play opened that night, 1
'm presenting the grand prize, 1
city of canterlot on the, 1
yes that will not be, 1
there 's not gon na, 1
a very good job is, 1
in a hot dog eating, 1
you ask me she 's, 1
well you 're an egghead, 1
want a new gown either, 1
macintosh has an apple half, 1
ca n't figure why ya, 1
is right around this bend, 1
stomp your whole self out, 1
'm gon na fly up, 1
i do n't need that, 1
lovely audience and i think, 1
the hearth 's warming eve, 1
put all of my energy, 1
you bite it you buy, 1
bulk and slashing all prices, 1
jump a hop skip and, 1
can you please keep it, 1
an athlete but should n't, 1
n't you know who i, 1
nopony will stop me from, 1
all the history of foalsitters, 1
they 'll never get the, 1
'll meet you back here, 1
you are yesh you are, 1
over we 'll gather round, 1
morning then there 's only, 1
'd just let me help--ugh, 1
to show me the exit, 1
day when i was about, 1
to get away with the, 1
that lets the rest of, 1
the barrels will be counted, 1
spittie [ pinkie ] pie, 1
y'all to the apple family, 1
i ca n't make important, 1
this room unless we become, 1
're saying that the culprit, 1
gains power by feeding off, 1
she even comes with her, 1
to rule equestria " ", 1
were you reading a bedtime, 1
sure you do n't want, 1
which is what i would, 1
you were a-hoopin' and a-hoppin', 1
speed over a thousand if, 1
i learned that it 's, 1
made cider the same way, 1
's the most amazing incredible, 1
hope i can make more, 1
really sweet of you to, 1
feel awful about it too, 1
is my witness i 'm, 1
for the watch out for, 1
they 're the best duds, 1
these treats is such a, 1
owloysius or that you actually, 1
oh i 'm not worried, 1
i love reading and my, 1
have n't seen twilight since, 1
it 's not the dragon, 1
our mouth that we can, 1
you said that onl please, 1
dash it was n't bad, 1
let you goody-two-horseshoes take that, 1
she finds that certain something, 1
i glad to see you, 1
read the foal free press, 1
you have to go to, 1
if you 've been turned, 1
do n't normally wear clothes, 1
be sure it 's centered, 1
donut 'cause that sounds delicious, 1
get going but it 's, 1
rarity please tell me there, 1
with sales it 's applejack, 1
given the assignment and i, 1
that way no matter what, 1
we do n't know who, 1
ursa major when i ca, 1
do n't understand does n't, 1
did n't ask you to, 1
out a really nice diamond, 1
these golden delicious in the, 1
like it 's quite finished, 1
'em twenty copies and if, 1
'll always be loyal to, 1
babysitter to watch the foals, 1
our city 's greatest hero, 1
his house uh cave while, 1
become a crazy cat lady, 1
something anything i can help, 1
you just got ta take, 1
i caaa n't i need, 1
we just need to find, 1
lesson because he is the, 1
equestria with my latest concert, 1
enough to pull water out, 1
them in everypony 's face, 1
you gon na do about, 1
i have n't got a, 1
applejack has to pick apples, 1
should n't knock something until, 1
bravery in all my life, 1
had mysteriously left my room, 1
n't there a less silly, 1
what your cover is it, 1
just give her to me, 1
getting more ridiculous by the, 1
sorry i accused you of, 1
's gon na tell me, 1
that what i think it, 1
give us our wings and, 1
cadance will be checking in, 1
every living thing depends on, 1
bridesmaids and if that was, 1
i have some chaos to, 1
'll have plenty more tomorrow, 1
around here so she put, 1
going to let it slip, 1
uh cave while he 's, 1
oh that would be wonderful, 1
just listen to me (, 1
will be just like new, 1
ever witnessed by pony eyes, 1
ooh bring the cart spike, 1
from this day forth i, 1
with an all-clear and what, 1
that 's the story of, 1
applejack will lower me down, 1
measures your accelerative velocity and, 1
get some dust on you, 1
sky but a twitchy *tail*, 1
you 'll see what us, 1
got a gaggle 's worth, 1
it is n't gabby gums, 1
ticket and who i should, 1
my so-called " friends ", 1
latest hat creation when who, 1
i 'm a might sorry, 1
and she 's only made, 1
'd understand if you did, 1
and i get to play, 1
n't you at least let, 1
n't know how rude she, 1
promised angel we 'd go, 1
do n't care how it, 1
find out who done it, 1
us are trying to unwind, 1
think you are three very, 1
can give us a clue, 1
scaly-tailed and bright-eyed and ready, 1
got ta get all these, 1
just does n't want to, 1
time you 're wondering ", 1
things went with the princess, 1
they took me by mistake, 1
them seriously by giving me, 1
busy to come and speak, 1
the only thing that should, 1
imprisoned there could escape and, 1
predicted something would fall and, 1
n't he adorable when he, 1
cranky is gon na be, 1
is hard for you pinkie, 1
and--you know i 'm a, 1
stuff it wo n't be, 1
i 'll rip you to, 1
we tear down all these, 1
the whole assertiveness thing too, 1
now somepony tell the truth, 1
laugh all you want but, 1
a couple of nonsense-spoutin' nincompoops, 1
what do you think the, 1
sweetie you are turning the, 1
i say " losers ", 1
outside and let your precious, 1
of the breakout was never, 1
these are my friends pinkie, 1
the beauty of that city, 1
nightmare night is one of, 1
do n't think this is, 1
you get over here and, 1
to take care of animals, 1
a princess but a captain, 1
kindness and pinkie pie 's, 1
and quiet and privacy to, 1
sweetie belle i think you, 1
i could make it but, 1
myself up and dustin' myself, 1
and i 'm stickin' to, 1
so got any problems troubles, 1
ca n't stand for no, 1
to welcome spring and all, 1
formal attire got ta mind, 1
so now it 's your, 1
not gon na get away, 1
was worrying about was n't, 1
you ca n't tell anyone, 1
uh i was probably supposed, 1
her the most stupendous pony, 1
you have a lot to, 1
the gloomy skies to let, 1
refusing to get up and, 1
day we arrived in ponyville, 1
the whole town will be, 1
wanted to do something nice, 1
tomorrow a photo shoot in, 1
is that what that 's, 1
the princess to approve of, 1
some of the icing from, 1
shamed disgraced mortified humiliate what, 1
we 're proud to have, 1
as to jump into the, 1
deep breath the stench of, 1
oppressive atmosphere and fly up, 1
great pleasure to announce the, 1
make more in an instant, 1
two sisters could ever have, 1
n't the message of my, 1
in your snuggly-wuggly widdle beds, 1
no " for an answer--what, 1
maybe it was too romantic, 1
or i 'll show you, 1
be keeping the sky clear, 1
you to look out for, 1
why you 're having so, 1
that sheriff silverstar and i, 1
forever i 'm gon na, 1
anything to say about it, 1
's a lot of work, 1
filled it with a bunch, 1
's see you do that, 1
for your own safety i, 1
dash does n't need to, 1
no such thing as curses, 1
truth of dare and move, 1
negative behavior she might be, 1
more excited to have you, 1
we 're sure to find, 1
outfit for the gala too, 1
is it that we have, 1
just the most fun i, 1
apologize when you can criticize., 1
was missing was a pony, 1
i 'm not some sort, 1
you not like the shape, 1
elder sister brought forth but, 1
go over there and mingle, 1
in town where everypony could, 1
going to be late again, 1
sorry but we 've got, 1
the gala and that night, 1
now i can eat someth'n, 1
reason to go around causin', 1
power by the end of, 1
n't even keep his wittle, 1
think of that 'move' rainbow, 1
know what we 're doing, 1
and make sure she 's, 1
streamers and fairy lights and, 1
magic to clean up winter, 1
town all the shops are, 1
biggest jokester in school really, 1
well color me pleased as, 1
right go on in find, 1
all odds to defend fluttershy, 1
just muscle and she 's, 1
keep making fun of her, 1
is my bread and butter, 1
your cutie mark you will, 1
possibly head back home without, 1
i hope applejack is surprised, 1
di did you stretch out, 1
should start up a pony, 1
moondancer is having a little, 1
another great feat of heroism, 1
why would n't you pass--she, 1
ever so much for keeping, 1
as fast as you can, 1
prank fluttershy i mean she, 1
hairity [ rarity ] rainbow, 1
'll get the once over, 1
daring dives junior speedsters it, 1
little drop and this mixture, 1
on the weather team need, 1
the truth of the matter, 1
you got your fears of, 1
lost him the last time, 1
strange magic surges that come, 1
yup we all played mare, 1
do n't believe all this, 1
'd have time to learn, 1
for such a little pony, 1
'cause if we do n't, 1
just the last place you, 1
well i still do n't, 1
actually like the school paper, 1
know you 're going to, 1
moment of the migration without, 1
steam is great for my, 1
i 've got so many, 1
off the hook this time, 1
old fluttershy that we 've, 1
well how about those flowers, 1
ursa minor but you will, 1
we 'll never be able, 1
i 've decided i should, 1
help you win over half, 1
do the thing with the, 1
and you can have a, 1
under my total control now, 1
no mystery that 's magic, 1
know who did it pinkie, 1
spreading over all of equestria, 1
can be great at anything, 1
one of her does n't, 1
i insist it 's two, 1
rainbow dash talks about her, 1
letter saying you were stuck, 1
could give me a cake, 1
for an extremely important client, 1
have an absolutely terrific hearts, 1
that we 've always loved, 1
the sixth element to be, 1
groove on a good prank, 1
that 's not so hard, 1
fluttershy no longer has to, 1
is a simple old natural, 1
'll be the laughin' stock, 1
went when i was battlin', 1
for your home with them, 1
you do you send out, 1
working conditions in here are, 1
ca n't fly after all, 1
do so i thought i, 1
i knew the book was, 1
them for a teensy little, 1
sharp scales and snore-smoke and, 1
spikey-wikey is going to stay, 1
mischievous little philomena here took, 1
i 'm really sorry she, 1
think we have to try, 1
gone and chipped your tooth, 1
is going on in there, 1
now slowly lift me into, 1
need a name for it, 1
eight hundred wing power minimum, 1
oh she 'll eat it, 1
promise you wo n't tell, 1
to beat a mighty foe, 1
me help you clean up, 1
with pinkie pie and you, 1
bloomberg here is one of, 1
your singing telegram i hope, 1
gon na go chow down, 1
will never let a loser, 1
has to be a model, 1
your own safety i must, 1
oh come now who cares, 1
right then just who i, 1
of the grove of truth, 1
the crash somehow give her, 1
audience with princess celestia herself, 1
madame la flour oui zat, 1
much of it that we, 1
with the animals on a, 1
you see i 'm making, 1
from a new pony record, 1
cutie marks they all say, 1
cave at the very top, 1
and helpless and i appreciate, 1
three ponies were having a, 1
you ca n't punish her, 1
mean do n't you fret, 1
like you 've been left, 1
'll pay you double to, 1
of a fracas than a, 1
something really awful had happened, 1
if i can cheer loud, 1
just leave it to me, 1
am i the toast of, 1
's the best once and, 1
i know it does n't, 1
've got ta try something, 1
every other gift market in, 1
those loose branches in town, 1
is it a sixed-legged pony, 1
is not coming from a, 1
my poor little animals ', 1
's party so that we, 1
never seen rarity so happy, 1
gon na give the ticket, 1
only you can conjure up, 1
's continue our practice session, 1
she 's quite a sight, 1
what does this bauble do, 1
's apple bloom my dear, 1
if you guys do n't, 1
being orchard folk and all, 1
weak and helpless and i, 1
all of a sudden a, 1
become cutie mark crusader cottage, 1
a fantastical fluffelicious feathery little, 1
've been trying to tell, 1
to make diamonds sound bad, 1
do n't you dare do, 1
onto it for a while, 1
fellow changelings will be able, 1
i write you a letter, 1
happen is gon na happen, 1
believe you would invite pinkie, 1
i mean to say is, 1
wanted to rule equestria ", 1
when the dragons see you, 1
why did n't you come, 1
you know how i hate, 1
kind of a funny prank, 1
cleared all the clouds away, 1
at least the other ponies, 1
n't call me " rainbow, 1
and it gave me a, 1
being better than the rest, 1
trees in equestria are still, 1
dweeb like you now when, 1
a couple of little acorns, 1
toucans and bitterns oh my, 1
look i appreciate the offer, 1
and here is the most, 1
opportunity to learn a valuable, 1
no why we have to, 1
do n't fail me now, 1
me to *find* the gems, 1
i 'm having a wonderful, 1
wings away and stop showing, 1
get strange magic surges that, 1
somepony who 's not so, 1
we give you the title, 1
fluttershy does not want the, 1
oh i am so excited, 1
you touch one scale on, 1
stopped calling me " pony, 1
'm heading to the everfree, 1
dear friend of rainbow dash, 1
sure to come out if, 1
atmosphere and fly up into, 1
uncharming prince i have ever, 1
i heard a " sorry, 1
panicked when she saw the, 1
longest time i could n't, 1
do n't have pink in, 1
so that 'll have to, 1
i 'm afraid a couple, 1
looking for something bigger than, 1
editor-in-chief in charge am going, 1
he wo n't get in, 1
you get to be a, 1
a cutie mark crusaders theme, 1
has a copy of the, 1
out to take our job, 1
course you can have more, 1
i kinda wan na read, 1
dash just because you failed, 1
the most awesome pony in, 1
surprise applejack with this super, 1
princess rather than love her, 1
way he can possibly keep, 1
i have an even more, 1
flutterguy [ fluttershy ] and, 1
i stop the nightmare moon, 1
's no reasoning with that, 1
that means the show 's, 1
the most **30;226;toolong you said', 1
about to tell me who, 1
you are obviously somepony worth, 1
twilight i 'm really worried, 1
where they make the snowflakes, 1
welcoming our beloved princess celestia, 1
has friends like you who, 1
had n't come along i, 1
did you tell her about, 1
ca n't believe i just, 1
's time to pony up, 1
most important play of the, 1
are supposed to wallow in, 1
and steer clear of ponyville, 1
in equestria are all you, 1
i really must get back, 1
would she send them back, 1
of dragons why did n't, 1
i ca n't get her, 1
letter i 've got ta, 1
my brother and miss cheerilee, 1
with me i have just, 1
ca n't find a friendship, 1
it 's the running of, 1
feeling sorry for the ponies, 1
yeah what 's the point, 1
but i do like it, 1
i got my honey gooey-goo, 1
unicorn magic does n't happen, 1
i get to play my, 1
and have the best night, 1
did n't you see all, 1
i think it 's all, 1
you just listen to your, 1
means getting your hooves a, 1
for me this will be, 1
applejack i need you to, 1
'd better be prepared to, 1
so much for helping me, 1
pinkie pie throws a party, 1
's warming eve every day, 1
pity the fool who doubts, 1
's duds must shine dressmaking, 1
every moment he grows weaker, 1
sleeps is another acre of, 1
the everfree forest and we, 1
better off with no sister, 1
've got any more in, 1
blame you if you never, 1
because you do n't understand, 1
i know i 'm not, 1
your friends laugh at you, 1
gon na solve problems as, 1
each of the three tribes, 1
and a little bit of, 1
ta get the heck out, 1
well " did things turn, 1
you got ta come back, 1
we gon na find our, 1
retrieve the birds that have, 1
guarding the cake the rest, 1
for one two three four, 1
pick up the pace before, 1
this column is a little, 1
when someone goes around showin', 1
also have them in my, 1
owloysius gave me one of, 1
do it in 45 minutes, 1
one big thing in here, 1
get out there and report, 1
a tiara that goes with, 1
're each going to write, 1
prissy pony says twilight sparkle, 1
y'all to have mud all, 1
i 'm sorry i ca, 1
you even read that book, 1
teacher in the whole wide, 1
have flown south for the, 1
go and i do n't, 1
honestly spike she did not, 1
not gon na move a, 1
important role of all making, 1
you do n't think that, 1
this harness it too tiiight, 1
whatever it is that ponies, 1
it 's not the same, 1
what are we waitin' for, 1
the bigwig fashion hotshot in, 1
naps and his favorite jams, 1
on put on those skates, 1
animals ' homes will get, 1
of canterlot on the 21st, 1
snacks you 're all eating, 1
you tell me all about, 1
getting a little cocky huh, 1
dash are evenly matched running, 1
can handle it bow out, 1
're all saying is that, 1
as good no that i, 1
are we meant to do, 1
i want you to be, 1
and get it done the, 1
'm right here li'l sis, 1
oh gosh seems like there, 1
capable and applejack way to, 1
the signs have come true, 1
giddy up fellas i got, 1
we do n't have anything, 1
would n't you pass--she 's, 1
i 've never been here, 1
how can you ask me, 1
to return to equestria and, 1
're sorry we snuck out, 1
emergency well howdy my little, 1
let 's get you home, 1
never give up and to, 1
even know shining armor let, 1
spike to thank again for, 1
we will allow the apple, 1
how you do in this, 1
a muddy old apple farm, 1
i did n't ask you, 1
to cure what ails you, 1
we do n't ever have, 1
for the princess summarizing all, 1
it was only one bit, 1
" today i learned that, 1
it nothing very juicy happens, 1
in becoming our go-to babysitter, 1
afraid this is the radicalness, 1
of harmony but only five, 1
mushy stuff whatever it was, 1
'm not telling you why, 1
my sister saw zecora ridin', 1
uh do n't make me, 1
" " and telling lies, 1
as daring do trekked through, 1
since all of you recovered, 1
'want it need it' spell, 1
she really cares about everypony, 1
named rainbow dash clearing the, 1
i only have one more, 1
were gon na ask rainbow, 1
we 've got to give, 1
and carrot cake must be, 1
hope it finds you well, 1
n't listen to her princess, 1
we could catch those creatures, 1
just a big old cider, 1
simply must make her something, 1
na do that is to, 1
from that scary stampede and, 1
you know assistant number one, 1
you mean you were all, 1
our quest to someday be, 1
excuuuse me i 've got, 1
fortunately they totally respect dragons, 1
i mean i hope she, 1
that are fragile and diverse, 1
na go to the party, 1
and *cough* and the only, 1
it with a bunch of, 1
make sure we 're safe, 1
he still sucks his claw, 1
well if you were n't, 1
whole time with his fake, 1
were totally gon na invite, 1
trees stay that would a, 1
the only pony to ever, 1
you " getting along ", 1
to applejack to make her, 1
just because you 're athletic, 1
wonderbolts that would ya 'cos, 1
princess 's golden apple tree, 1
i found on this one, 1
following tuesday but then i, 1
festivities will be just lovely, 1
refuse to let you put, 1
just wo n't listen to, 1
my books could n't either, 1
oh i guess that 's, 1
warn me not to do, 1
looking for jewels when these, 1
us and want us to, 1
you 'll get a full, 1
you might try to show, 1
do n't even have what, 1
've come for all we, 1
about you an my letters, 1
things oats 'n apples is, 1
the decorations and then i, 1
this time i really do, 1
do n't get a ticket, 1
no doubt you do the, 1
my dress for the grand, 1
be a wonderful boost for, 1
i 'm touching your gem, 1
