sequence, count
it wind whistler bring, 1
sunstone is burning up, 1
gon na find out, 1
you go with the, 1
be transformed into something, 1
the metaphysical power of, 1
cold heart which--do n't, 1
a pleasure to meet, 1
i guess that cooled, 1
ever gon na find, 1
the magic 's going, 1
but of course duchess, 1
that those pathetic creatures, 1
power of blazing light, 1
we get the heart, 1
before my wings got, 1
's put our wands, 1
all this have to, 1
n't need anyone else, 1
think this is a, 1
stuff are you okay, 1
but he threatened to, 1
give those shadows back, 1
just make another bubble, 1
would we get mama, 1
others can make it, 1
to be our home, 1
i have a wonderful, 1
'll use your pocket, 1
you stand with the, 1
boy are we glad, 1
i ca n't swing, 1
get a few drops, 1
if you happen to, 1
ever did was to, 1
there was food stacked, 1
to go find some, 1
flutter valley and grow, 1
yeah help help help, 1
knight shade has done, 1
balance of nature is, 1
i 'm very flattered, 1
and her bees have, 1
ca n't be that, 1
i 've been your, 1
happen and so it, 1
woebegone but you know, 1
you have the most, 1
's very kind of, 1
shadow satchel seems to, 1
must capture the princess, 1
love enough to brave, 1
but when you have, 1
not to pass through, 1
how i miss the, 1
out is to ask, 1
day and three at, 1
flutter pony in the, 1
have to play in, 1
's the matter weston, 1
the mountains then quickly, 1
listen can we at, 1
but where is it, 1
shady on this side, 1
even our tools are, 1
they but await my, 1
who are you and, 1
should be in one, 1
any time for the, 1
see how easy that, 1
're gon na bring, 1
long journey just as, 1
an ice org eh, 1
to protect you but, 1
place as that woebegone, 1
to find the unicorns, 1
bell but i ca, 1
no wonder it 's, 1
cloak for your loveliness, 1
's get a look, 1
a test to prove, 1
into the crack and, 1
okay someone 's got, 1
in paradise estate went, 1
have to search a, 1
to come from somewhere, 1
looks a little better, 1
in ponyland where you, 1
get us into a, 1
why ca n't the, 1
the end of it, 1
on baby tiddly hang, 1
which ai n't gon, 1
week off a week, 1
there will be molly, 1
's time for me, 1
polish made from glitter, 1
were staying behind with, 1
true you are not, 1
well of course we, 1
and set things straight, 1
're the ruler you, 1
all little ponies can, 1
's something weird about, 1
you pushed me smacker, 1
can have gingerbread cookies, 1
steps will lead us, 1
another horseshoe stolen a, 1
never agree on anything, 1
we 're little ponies, 1
's trying to change, 1
we 'd fix up, 1
comes from somewhere in, 1
them the rainbow of, 1
trust it will not, 1
we wan na talk, 1
have to be careful, 1
and your pa most, 1
just got to sit, 1
cake picks it up, 1
maybe i can untie, 1
it 's always coldest, 1
got to sit down, 1
got ta find that, 1
be wilted and ugly, 1
was she ever mad, 1
do you get out, 1
when i say ", 1
this for a special, 1
n't gon na be, 1
be with ya in, 1
need n't even ask, 1
i 'd make a, 1
if we could help, 1
it 's a wide-end, 1
out of the city, 1
grows flowers with all, 1
think you should try, 1
better hurry megan 'll, 1
you did it megan, 1
these are the rest, 1
throb do n't be, 1
to do is let, 1
the goblin 's horseshoe, 1
sleepy it makes us, 1
that 's the whole, 1
n't let them keep, 1
cramped dump and we, 1
and fix the crane, 1
it 's more than, 1
once a long time, 1
in the jewel desert, 1
you ever forgive me, 1
started when everything in, 1
hate me so much, 1
till he 's gone, 1
the place where we, 1
on a witch watch, 1
's a good one, 1
it easy your bumbleness, 1
those flories could be, 1
dirt and get on, 1
this my little ahhgy, 1
your wish is my, 1
'll be there in, 1
oh i hope we, 1
color to our fields, 1
to stop this knight, 1
actually well she thought, 1
five minutes you wo, 1
well it 's better, 1
we could stop her, 1
you 're in yet, 1
's not exactly true, 1
to face with the, 1
's no water anywhere, 1
to flutter valley before, 1
that but wishing on, 1
we 've still got, 1
making my own decisions, 1
have always been enemies, 1
yeah it 's radical, 1
so glad to see, 1
stop believing such crazy, 1
the lists of items, 1
did n't you have, 1
a wonderful day for, 1
you should have known, 1
eating not playing in, 1
been just an accident, 1
he betrayed our trust, 1
of a lost city, 1
of us any good, 1
slowly from the realm, 1
skirmin forster mandeboo marcus, 1
when they grow very, 1
you wasting time for, 1
start of this adventure, 1
you ate all my, 1
chance of finding them, 1
the costume ball too, 1
the land just like, 1
mimic what 's the, 1
no we wo n't, 1
reps that 's it, 1
back the magic paint, 1
you at the other, 1
known of your need, 1
orange in the sunset, 1
you wherever you wish, 1
when they 're in, 1
i said these monsters, 1
'd live around here, 1
noticed 'round here are, 1
tonight you need your, 1
they 'll never survive, 1
the baby ponies have, 1
other wing morning glory, 1
i ca n't swim, 1
've been seeing things, 1
estate when the troggles, 1
to appreciate the beauty, 1
they almost got away, 1
this display of sentiment, 1
to paradise estate now, 1
made you famous and, 1
the finish line score, 1
habbit and i will, 1
umm wh-who are you, 1
hey boss we got, 1
want us to stick, 1
have to check with, 1
see him defeated as, 1
oh it 's about, 1
but i have no, 1
my axe to save, 1
the troggles enjoy living, 1
not the only one, 1
below the forest floor, 1
did n't bother me, 1
you a little test, 1
i woke you from, 1
the little ponies when, 1
away from it quickly, 1
ponies ca n't fly, 1
in the world feels, 1
out a " yuck, 1
new home with nobody, 1
wo n't give up, 1
something dangerous behind that, 1
be happy to rep, 1
're sure to get, 1
well i did drop, 1
this must be where, 1
but you 're gon, 1
the cake is the, 1
no use i fear, 1
yes master knight shade, 1
this half the other, 1
does he have any, 1
dawn and there she, 1
're gone back into, 1
it behind us there, 1
wan na help us, 1
n't give this to, 1
wish the coin grants, 1
most delightful replacement cloak, 1
are no plants or, 1
know they 're down, 1
some bush melons too, 1
a way in there, 1
of your little friends, 1
help you if we, 1
will consume paradise estate, 1
flutter ponies that escaped, 1
i 'm morning glory, 1
golden horseshoes have been, 1
could it lead i, 1
tambelon i heard ribbon, 1
distinct feeling we 're, 1
since my scullery maid, 1
'd say good show, 1
your friends can not, 1
are you sure we, 1
forgot to tell you, 1
will shine on you, 1
sweet stuff are you, 1
already put one over, 1
your mirrored world not, 1
soon and her being, 1
we 're inside the, 1
now we finish the, 1
look at that home, 1
to give it up, 1
you 'll find out, 1
and took them with, 1
and higher than you, 1
the book i was, 1
have any idea how, 1
her friends what she, 1
is well to be, 1
she 'd kick me, 1
ponies ' shadows back, 1
is a direct descendent, 1
new magic i wo, 1
that 's not problem, 1
know if i did, 1
now being here is, 1
you not to steal, 1
ninnies do n't play, 1
because you are my, 1
gee what if the, 1
dumb ol' palace and, 1
wilmot crock and zerb, 1
of the water long, 1
face them on my, 1
the chamber wherein she, 1
we can use utter, 1
engaged by unicorn magic, 1
'd we go -yeah, 1
a dragon camp is, 1
na be the most, 1
change back to what, 1
know how to handle, 1
sheriff can circle through, 1
gon na throw things, 1
down here forever unless, 1
at this terrific experiment, 1
ho ho ho ho, 1
you realize of course, 1
oh me maybe somebody, 1
gives me my orders, 1
might have given up, 1
n't know the problem, 1
long as no one, 1
knight shade turned against, 1
to pasture you know, 1
's our chance to, 1
after all it was, 1
of ponyland into glass, 1
lickety split wake up, 1
what a dungeon can, 1
na do baby ribbon, 1
and help our friends, 1
i never thought they, 1
uh so sorry for, 1
's what i call, 1
what in tarnation are, 1
's happened to you, 1
unicorns winking out is, 1
talk for a minute, 1
the coin glowed and, 1
i 've got something, 1
of the bushwoolie who, 1
safe with the moochick, 1
floating in a pond, 1
what 's that megan, 1
the good old days, 1
we 'll just fly, 1
came to be known, 1
it 's the signal, 1
come on right now, 1
would n't be too, 1
just go worry by, 1
sweet stuff wants to, 1
gon na do let, 1
oh there is no, 1
these creatures transferred to, 1
'd never forgive me, 1
can have your old, 1
want to do this, 1
us somehow i just, 1
'll be okay real, 1
it to go away, 1
engraved on each coin, 1
one as she made, 1
the meantime we can, 1
' big deal celebration, 1
unless i 'm inside, 1
sneak into his castle, 1
just because you did, 1
we getting close to, 1
we 'll have everything, 1
a proper welcome for, 1
harm will come to, 1
we better find those, 1
it 's done master, 1
safest and soundest of, 1
that your attitude borders, 1
shell gives out maybe, 1
it before it gets, 1
eminence before he turns, 1
the princess ponies to, 1
more puttin' up with, 1
she winked out instead, 1
living in ponyland drog, 1
came from that way, 1
it would expand and, 1
gon na ride all, 1
get even with the, 1
what did you say, 1
to think that those, 1
he was n't that, 1
but got dumped herself, 1
i cold now truly, 1
never were great runners, 1
'll find it first, 1
it with the tear, 1
did you use it, 1
looks like i owe, 1
way you deal with, 1
our home 'till catrina, 1
your heart 's content, 1
let 's see how, 1
about a giant bell, 1
and dreary without the, 1
booby traps into this, 1
's hard to start, 1
some way to get, 1
anyone where you got, 1
going to rescue megan, 1
power which he uses, 1
i wan na know, 1
from whoever is ", 1
this machine it creates, 1
in my crystal orb, 1
to ring in some, 1
it 's too far, 1
just lend us these, 1
and visit the new, 1
like the flashstone 's, 1
're never going to, 1
you 'd pay and, 1
i forgot just how, 1
never have fun anymore, 1
could jump out and, 1
who likes to clean, 1
this time get his, 1
i must face facts, 1
want to play with, 1
way to keep things, 1
know what we should, 1
but if being a, 1
have escaped thorough another, 1
i 'm sure he, 1
so long i guess, 1
time there was a, 1
's not enough of, 1
spell before we find, 1
to show us the, 1
to destroy the estate, 1
jaunt to the right, 1
had a feeling you, 1
you see i 'm, 1
them master honest i, 1
the sunstone and if, 1
blue or blueberry blue, 1
the caretakers of the, 1
lost their shadows and, 1
we heard a scream, 1
's because i 'm, 1
that 's exactly what, 1
beat those creepy plant, 1
able to provide that, 1
be mad at you, 1
senses have been sharpened, 1
as fair as you, 1
i 'm all out, 1
's go make sure, 1
to keep people out, 1
star i hope you, 1
rocky ripple you 're, 1
utter flutter any more, 1
put the gruel into, 1
i do to her, 1
the crowns and then, 1
you to let them, 1
want him around for, 1
just rest easy for, 1
's not doing anything, 1
against us but paradise, 1
time you 'll know, 1
supposed to scare you, 1
make any more trouble, 1
i 'm terribly sorry, 1
n't believe how easy, 1
now you stop that, 1
go and i promise, 1
you lead the main, 1
well perhaps i will, 1
how good it really, 1
least that did n't, 1
poochy wants filet mignon, 1
youe and it 'll, 1
is n't any bridge, 1
but why is there, 1
long claws of the, 1
a little squirt for, 1
i 'll count to, 1
we 're good diggers, 1
much trouble can she, 1
have a go at, 1
flutter valley rots hydia, 1
alarm clock out the, 1
how much better you, 1
it would have been, 1
minute these are my, 1
for some time now, 1
make their way back, 1
the back to count, 1
never shake hands and, 1
shake both your hands, 1
shade you know i, 1
unless megan and the, 1
while there 's still, 1
oh that would be, 1
and you 'll rule, 1
use a cane for, 1
and guide the rest, 1
when things were that, 1
sorry but i think, 1
scullery maid usurped the, 1
your powers are gone, 1
these are my eh, 1
and this is that, 1
i can fly and, 1
princess ponies to learn, 1
them to the dungeon, 1
think that 's what, 1
're doing this in, 1
fourth let its wearer, 1
na leave my buggy, 1
'm certain of it, 1
waiting for my grandfather, 1
and loud and the, 1
flying pony of all, 1
now i can make, 1
only way we 'll, 1
the princess a prisoner, 1
and its ruler grogar, 1
master they 're escaping, 1
i get you some, 1
melted the coldness of, 1
you know a good, 1
of mind and believe, 1
knight shade can get, 1
here you 'll find, 1
have lost control of, 1
hey come on hey, 1
be even more magnificent, 1
they 'll only be, 1
or do you wan, 1
make my illusions real, 1
will make bumbleland drip, 1
it we can recharge, 1
never see you again, 1
tonight being upper class, 1
there 's some kind, 1
you folks doing here, 1
well it took him, 1
of there in a, 1
be coming over at, 1
no time for frivolity, 1
she is beyond help, 1
're off the crimson, 1
my true love but, 1
in a jiffy galaxy, 1
they went down that, 1
she 'd know what, 1
your friend knight shade, 1
you know how to, 1
present princess tiffany one, 1
others have better luck, 1
sunstone will be back, 1
than this cramped dump, 1
after us and used, 1
good thing for me, 1
ponies when they 're, 1
we get even with, 1
about what happened to, 1
i can make all, 1
one thing your squirkiness, 1
na help him huh, 1
but he tried to, 1
the best thing that, 1
that troll 's bad, 1
'll forget what i, 1
strong enough to carry, 1
're going to help, 1
to see this situation, 1
guy maybe a pain, 1
go all the way, 1
aw it was nothing, 1
to be this way, 1
up the estate and, 1
own powers are strong, 1
zeb supply him with, 1
the bushwoolies have stopped, 1
ever since the duchess, 1
to get inside the, 1
me oil this shade, 1
she said she 's, 1
ribbon where are you, 1
it will all be, 1
we keep her please, 1
fly over him megan, 1
more like a pillow, 1
already done the only, 1
we should rescue the, 1
storm come up so, 1
converted into kinetic energy, 1
the sun flutter ponies, 1
have you seen erebus, 1
witch who takes the, 1
sing them into a, 1
why not stay with, 1
break your own cold, 1
grant you three wishes, 1
'm no good at, 1
i 'm perfectly serious, 1
have gingerbread cookies and, 1
'd better wake up, 1
of that they all, 1
's true you are, 1
here megan rainbow of, 1
paradise estate will be, 1
the shadows are returning, 1
morning glory is my, 1
think you 'd better, 1
ponies ' tracks all, 1
as i said everything, 1
would do for her, 1
us want to see, 1
sing better than baby, 1
though i know i, 1
they might cancel out, 1
's a huge ruby, 1
that 's the 306th, 1
not make a most, 1
'll save you your, 1
i was not seeing, 1
the power of my, 1
most would be if, 1
you can wish the, 1
megan what do you, 1
keep them out i, 1
n't see a lot, 1
you really wan na, 1
form a search party, 1
clods you 're crushin', 1
now begin the night, 1
have gotten our home, 1
it did n't bother, 1
it was a real, 1
could put the gruel, 1
their friends have been, 1
the gate to the, 1
citizens of a nearby, 1
then again maybe you, 1
might allow me to, 1
will be banished along, 1
going to the costume, 1
home and tell the, 1
virtually anywhere i would, 1
that might help defeat, 1
it 's baby ribbon, 1
could have helped them, 1
imagination or a dream, 1
protect the magic wands, 1
might help defeat tirrac, 1
against him if you, 1
our children 's shadows, 1
rude or anything but, 1
all jump out yelling, 1
keeper of the magic, 1
we got our water, 1
magic is breaking down, 1
long enough to drop, 1
care of them posey, 1
i could sell you, 1
course there 're still, 1
here 's another fine, 1
was n't very nice, 1
reach the chamber wherein, 1
return for your bravery, 1
ripple guy gon na, 1
save the other flutter, 1
's surf rider and, 1
but i discovered my, 1
big to fly on, 1
dig the way in, 1
book is the very, 1
look at the rainbow, 1
and as soon as, 1
left of the water, 1
cheers for knight shade, 1
i 'm trying but, 1
did i have to, 1
say a word against, 1
seem to recall an, 1
cross the finish line, 1
it 's just you, 1
s she talking about, 1
all right back to, 1
by stopping those little, 1
they will not long, 1
but i feel hungry, 1
believe me the morning, 1
the middle of the, 1
figured out a way, 1
out of the water, 1
did but i could, 1
hide and seek just, 1
are great for target, 1
most of my people, 1
of your need for, 1
this way not far, 1
and show that furniture, 1
your air bubbles fizzy, 1
on we 've got, 1
in the water too, 1
has happened to our, 1
and surprise us now, 1
sub-etheric discombobulator you have, 1
too showy for my, 1
it for the real, 1
just stay with us, 1
they were placed on, 1
all it 's only, 1
stuff like this net, 1
teach ya who to, 1
moments we 'll see, 1
not all merry men, 1
like it 's working, 1
to look for them, 1
i hope nothing bad, 1
a few moments we, 1
let 's burn rubber, 1
do it again fizzy, 1
have i seen them, 1
i said i 'd, 1
we 'll use your, 1
i thought maybe if, 1
out through empty space, 1
will belong to tirrac, 1
i ask moffat here, 1
to be a ghost, 1
chance to find anything, 1
it nice and slow, 1
grogar this is your, 1
think you two just, 1
this could be the, 1
the stonebacks want to, 1
and out instantly megan, 1
garden 's a mess, 1
up my mind how, 1
step right up folks, 1
better think of something, 1
there 's still a, 1
well you believe it, 1
in the same place, 1
into this valley now, 1
head for the purple, 1
wo n't be the, 1
for her horseshoes were, 1
with the locket that, 1
and has long hair, 1
we hate it too, 1
told you it moves, 1
future is in this, 1
do n't care anymore, 1
what if these things, 1
certainly on cloud nine, 1
crunch the power to, 1
'll we do now, 1
is how we do, 1
live where it 's, 1
's just a bit, 1
beezen i 'm now, 1
like they were in, 1
they have no idea, 1
setting sun and the, 1
being able to do, 1
tried to make such, 1
i 'd better reinforce, 1
come if it comes, 1
way we did back, 1
let 's move it, 1
the moochick has magic, 1
the sunstone back here, 1
the setting sun and, 1
but not with that, 1
but the only way, 1
nothing to be happy, 1
very much for coming, 1
might go for the, 1
especially if hydia 's, 1
if i get you, 1
ten thou oh er, 1
spike they seem to, 1
take it to bumbleland, 1
turbulence is still too, 1
dream valley and play, 1
i 'll put everything, 1
erebus with energy that, 1
now galaxy you come, 1
there 's quite a, 1
is my life medley, 1
must look a fright, 1
the sunstone is burning, 1
light on their feet, 1
sun is coming out, 1
she 'll get right, 1
're doing is evil, 1
paradise estate is still, 1
i take your order, 1
especially if they give, 1
going anywhere near somnambula, 1
's blocking the way, 1
we blarks collect keep, 1
goblins do n't give, 1
'll form search parties, 1
mean since the duchess, 1
got to go talk, 1
they really did n't, 1
you 're spoiling my, 1
'till i get out, 1
's going to destroy, 1
's get home before, 1
party is for them, 1
put a stop to, 1
more to them than, 1
given up a long, 1
nerve coming back here, 1
do n't even remember, 1
friends knight shade turned, 1
n't throw us into, 1
ruler and you 're, 1
them if we can, 1
see a lot of, 1
i will get to, 1
a kaleidostone then hand-me-down, 1
we make any more, 1
here including my kin, 1
his lady princess aileen, 1
we are going to, 1
will be done tout, 1
and the cake is, 1
is truly magnificent oh, 1
of their natural habitat, 1
different kinds of dragons, 1
only a puppy i, 1
this will take forever, 1
the emerald idle in, 1
have n't passed the, 1
chariot of midnight as, 1
pay no attention to, 1
where did i leave, 1
been trying to stay, 1
the way with my, 1
whistler bring me to, 1
must let us go, 1
only gives back age, 1
here any longer paradise, 1
to find out what, 1
but what would dare, 1
be no more ponies, 1
and their friends have, 1
let dumb guards stop, 1
got a surprise coming, 1
his majesty king charlatan, 1
sticky little flutter pony, 1
concert he promoted in, 1
still ca n't believe, 1
big ice-cream cone and, 1
we could go with, 1
were right dinah 's, 1
i still think i, 1
's danny we 're, 1
now master of paradise, 1
've done to her, 1
an accident i 'm, 1
's spell i guess, 1
that complaining you were, 1
the city and rescue, 1
and i 'm beautiful, 1
'm going to explode, 1
what a wonderful day, 1
for practice to be, 1
how 's your ancient, 1
getting ready to move, 1
think i just made, 1
the inside is like, 1
tons of chocolate jimmies, 1
happens if a ghost, 1
roof was gon na, 1
is a wish come, 1
turn bumbleland into a, 1
this is an emergency, 1
keeper of the gate, 1
flutter ponies have escaped, 1
turned bushwoolies-turned bushwoolies- to, 1
push that old witch, 1
's all settle down, 1
own special playmate baby, 1
have to be getting, 1
right we 'll take, 1
be happy to do, 1
well my name is, 1
gosh wind whistler how, 1
only we had more, 1
a replacement for sir, 1
worse shape than before, 1
'll have a new, 1
does it wind whistler, 1
which way did they, 1
with 2 tons of, 1
can ascertain forget-me-not and, 1
na play checkers anyway, 1
let 's snap it, 1
oh how 'll we, 1
said everything is back, 1
been hiding from us, 1
would only get in, 1
our grand-daddies used to, 1
the guard is coming, 1
knight shade stole shadows, 1
thing for me to, 1
's hardly any left, 1
with lickety-split and knight, 1
and trade junk and, 1
rest is up to, 1
got to be kidding, 1
out he 's ticklish, 1
stuff did n't really, 1
build forts and have, 1
how to control them, 1
got ta do something, 1
it was probably my, 1
them off and catch, 1
've got something there, 1
need it for mimic, 1
our family spirit back, 1
we get flutter valley, 1
what it takes to, 1
if it 's a, 1
take it and stop, 1
ice cream you want, 1
little friends back in, 1
and i 'll get, 1
they are our cousins, 1
home 's okay now, 1
spike s a real, 1
out whether we want, 1
and our children 's, 1
you ought to wait, 1
n't believe grogar is, 1
was reeka 's idea, 1
have any musical talents, 1
beautiful day the sun, 1
a bad influence on, 1
and came to ponyland, 1
oh i forgot to, 1
like mama and we, 1
we better get out, 1
you 'll be free, 1
's been on the, 1
if it happens again, 1
will give them back, 1
magic of the wands, 1
so tight you 're, 1
the price of one, 1
and and turn them, 1
flories have n't done, 1
've done is n't, 1
but that is illogical, 1
all settle down and, 1
his elevated eminence or, 1
a mite dangerous score, 1
meanest thing i can, 1
back to normal soon, 1
i have the power, 1
suhelp you could well, 1
curiosity of yours north, 1
you just go off, 1
i ca n't leave, 1
the frazzits remain in, 1
if woven into a, 1
come from the treasure, 1
half can be found, 1
when you see it, 1
than all the magic, 1
la de da de, 1
do n't you lead, 1
sorry i 'm sorry, 1
we going to cross, 1
hard enough there be, 1
my friends are just, 1
you all into glass, 1
something weird about all, 1
to change back to, 1
is a nice big, 1
'll share everything they, 1
of ponies there are, 1
big aligatorwhatsit did it, 1
stay up for the, 1
go as a princess, 1
in practicality the thermal, 1
and not baby dragons, 1
has to be around, 1
guard these crowns as, 1
will let you go, 1
means my village has, 1
a funny feeling about, 1
forts and have a, 1
can he be stopped, 1
n't had a chance, 1
gotten our home back, 1
's a new one, 1
is broken that means, 1
maybe they look for, 1
your pa most would, 1
i ca n't reach, 1
the flories have n't, 1
to find bray and, 1
get me all the, 1
i 'll grab the, 1
he 's on the, 1
just had a little, 1
was our last chance, 1
him in chocolate syrup, 1
i won i won, 1
able to admire my, 1
's happened to us, 1
i 'm already sorry, 1
na destroy each other, 1
magic is running low, 1
have to go ask, 1
her father cast the, 1
you baby heart throb, 1
have to go get, 1
creature who can change, 1
're getting out of, 1
figured out that the, 1
replacement i was looking, 1
must do a good, 1
with lots of flowers, 1
having more trouble than, 1
come to ask for, 1
be the thing we, 1
know it 's important, 1
me to tell you, 1
sons fight because the, 1
tough as he was, 1
any of those coins, 1
in her own brew, 1
one last surveillance flight, 1
no not dream valley, 1
you 're a good, 1
things are guarding the, 1
is n't working right, 1
what is that in, 1
the flashstone will do, 1
their magic powers are, 1
they are very orderly, 1
all this water makes, 1
in one of these, 1
see if we find, 1
the problem is getting, 1
day or do you, 1
throw things at me, 1
master what has happened, 1
i punched you in, 1
a matter of seconds, 1
flight before we return, 1
heart has yearned for, 1
that you seem to, 1
the ability to appreciate, 1
and so the giant, 1
ze zrone--watch it buster, 1
fast but the giant, 1
like any illness we, 1
become so cold father, 1
i 'm playing a, 1
as for you scorpan, 1
i 'm beautiful too, 1
that slimy no-good squirk, 1
yes lots of it, 1
you dare trifle with, 1
do n't know who, 1
you must 've been, 1
hey what is going, 1
spoil anyone 's fun, 1
to it wind whistler, 1
'll get even with, 1
i know these gullies, 1
godchild and her groom, 1
you unicorns winking out, 1
be happy to guide, 1
everyone-come out and have, 1
and trampled my garden, 1
not believe my friends, 1
it getting warm in, 1
to get in your, 1
beginning and then your, 1
are you sure that, 1
shrivel up to nothing, 1
n't you see i, 1
you sure you wo, 1
n't accompany you but, 1
them that 's how, 1
valley is going to, 1
i can get out, 1
we have to play, 1
ribbon they 'd be, 1
to be mad at, 1
back in the scullery, 1
wanted to give these, 1
n't hurt you furbob, 1
she treats innocent defenseless, 1
we 're legends and, 1
go up for a, 1
with her and was, 1
will not long survive, 1
you 've got something, 1
take 'em to satin, 1
do n't you ever, 1
play a game with, 1
they 're very pretty, 1
have to use one, 1
sank back into the, 1
poor poor darlings and, 1
the first concert he, 1
we need to be, 1
she turn ponyland into, 1
you have a change, 1
niblick only he can, 1
me talk to catrina, 1
the best you can, 1
you can thaw out, 1
it 's a huge, 1
was singing erebus had, 1
you stop that right, 1
are cordially invited to, 1
out when they change, 1
but it 's so, 1
this have to do, 1
never have any hope, 1
tirrac 's going to, 1
bucket into the crack, 1
oh no not again, 1
been so overly sensitive, 1
's really a prince, 1
well we 'll go, 1
think you will either, 1
to think of everything, 1
still think i should, 1
that 's kind of, 1
go look for him, 1
time to send a, 1
i said i could, 1
this little fella for, 1
the bell might be, 1
" sound clear and, 1
help me build a, 1
my head 's goin', 1
undergo a test to, 1
a little visit is, 1
sent me to tell, 1
of blazing light ", 1
n't thank you enough, 1
wan na see my, 1
then get ready to, 1
she gets back in, 1
the source of erebus, 1
for that we need, 1
's what 's going, 1
way did they go, 1
thing that bag of, 1
tell us what to, 1
the most powerful magic, 1
to be careful not, 1
of your quest my, 1
and every one of, 1
'll be on your, 1
receive some company eh, 1
'em to satin slipper, 1
to try and save, 1
gon na play this, 1
i brought him here, 1
that 's right our, 1
into something new and, 1
but squirk he did, 1
shall be the judge, 1
you ever heard the, 1
here huh can we, 1
you heard of a, 1
it unless i 'm, 1
go down there and, 1
time to set ourselves, 1
yeah then you can, 1
we have to move, 1
the land squirk and, 1
turn you into toads, 1
we shall all be, 1
the party is for, 1
a simple explanation for, 1
it too with edgar, 1
make hydia proud of, 1
the horseshoe but what, 1
the sunstone from flutter, 1
no they did n't, 1
you mean at their, 1
i 'll bet she, 1
you to catch at, 1
red ball would be, 1
which our magic wands, 1
been there it 's, 1
back in there and, 1
the hang of it, 1
help being charming or, 1
the good will endure, 1
get to go and, 1
a good thing makes, 1
they 've been drained, 1
've done all that, 1
n't hurt will it, 1
did the boy threw, 1
least i think it, 1
zeb steal everyone 's, 1
bring me the flutter, 1
capable of such things, 1
thank you all very, 1
hoo hoo hoo my, 1
garden was only an, 1
have to find a, 1
what is it megan, 1
stopping those little ponies, 1
ever heard the one, 1
bring me somethin' better, 1
the years the golden, 1
we come as friends, 1
use it once in, 1
a big gray storm, 1
it with your nose, 1
few troggles are still, 1
the grundles that are, 1
but you better be, 1
out what 's happened, 1
do you like more, 1
that can defeat you, 1
not all little ponies, 1
talent for understanding her, 1
were n't such a, 1
hate to do this, 1
and now you 're, 1
us off or he, 1
has gone to seed, 1
all my life my, 1
powers get stronger as, 1
on each coin tells, 1
if he stayed any, 1
oh we could really, 1
she say equal value, 1
this about a proposition, 1
this is my house, 1
to save my life, 1
there 's still honey, 1
belongs to niblick only, 1
oh that 's very, 1
you and tried to, 1
there 's another one, 1
are but do you, 1
's simply falling apart, 1
one of us could, 1
through these maze agreed, 1
said let me in, 1
frazzits are mixing up, 1
wo n't get wet, 1
you got something there, 1
i 'm a deserter, 1
've got news for, 1
no no no never, 1
we have nothing to, 1
and i 've no, 1
okay if you uh, 1
sure ai n't like, 1
course we can darling, 1
found the sea shells, 1
the scavenger hunt sweet, 1
reconnoiter and ascertain what, 1
she means we should, 1
way to find anything, 1
can i see it, 1
just what i needed, 1
baby lickety-split says time, 1
conceived plan to steal, 1
the castle before you, 1
but i am a, 1
we reach this floating, 1
i 'll speak to, 1
now who coulda' known, 1
and it 's got, 1
hope it is n't, 1
you some more nectar, 1
's a taste of, 1
it 's because of, 1
would-be dragonslayer he was, 1
you to swim under, 1
weather is simply death, 1
gee we were only, 1
grown up dragon now, 1
will be just ducky, 1
we 've really nothing, 1
everything was lush and, 1
of his majesty king, 1
all this must have, 1
rider and water lily, 1
uh a water creature, 1
it 's goodbye sun, 1
to do now is, 1
you 'll be safe, 1
yeah we really do, 1
think i just might, 1
find in carton of, 1
you discount on the, 1
let the bushwoolies decide, 1
got to get inside, 1
's over now that, 1
learn a lot from, 1
's already captured to, 1
paint before you even, 1
's why mimic is, 1
captured to the realm, 1
even let us in, 1
ya ever forgive me, 1
youth back i have, 1
maybe we can get, 1
just do n't want, 1
be okay until that, 1
're getting to be, 1
shade must have stolen, 1
that cloak was probably, 1
is they used to, 1
they are the caretakers, 1
working right anywhere in, 1
never get away with, 1
hey what are the, 1
south for your family, 1
like a pegasus i, 1
little piece of one, 1
of course if ya, 1
be here any minute, 1
now i 'm making, 1
hold it hold it, 1
they 're too fast, 1
two at mid day, 1
does n't work all, 1
go and give them, 1
i 'll blind 'em, 1
has the power of, 1
let 's have a, 1
it 's no big, 1
was warm a second, 1
to get the shadow, 1
only that but wishing, 1
newborn twins get all, 1
needs is a little, 1
of flesh are alive, 1
let 's go watch, 1
with the other furbobs, 1
i sure hope they, 1
problem is that my, 1
you had it in, 1
think it 's ugly, 1
here forever unless megan, 1
that still does n't, 1
to reverse its power, 1
well then let 's, 1
you 'll find the, 1
the power to make, 1
guess we do n't, 1
worry we 'll get, 1
'm not a quitter, 1
be a fearful place, 1
i guess you could, 1
wait you come over, 1
my place to ask, 1
allow me to join, 1
wan na have fun, 1
ta lot of nerve, 1
for your family to, 1
use one of the, 1
n't say not to, 1
it must be the, 1
traps into this castle, 1
the ecology of this, 1
's see where did, 1
of goons dancing around, 1
still think it 's, 1
wo n't let anything, 1
where we 're gon, 1
i crawl to him, 1
ponies and the sunstone, 1
would valentine 's friend, 1
him to help us, 1
you under with it, 1
let 's tell the, 1
i told you i, 1
backfire on us this, 1
it would take too, 1
sunset or flutter valley, 1
out and act your, 1
if you stop cooperating, 1
shade turned against me, 1
na be all right, 1
come with us weston, 1
does erebus do with, 1
